filename,is_structured,num_boundary_reactions,total_reactions,num_imbalanced_reactions,num_balanced_reactions,frac_balanced_reactions,frac_Boundary_reactions
BIOMD0000000253_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000113_url.xml,True,4,7,7,0,0.0,0.5714285714285714
BIOMD0000000566_url.xml,False,0,2,2,0,0.0,0.0
BIOMD0000000150_url.xml,False,0,2,2,0,0.0,0.0
BIOMD0000000295_url.xml,False,6,8,8,0,0.0,0.75
BIOMD0000000406_url.xml,False,0,51,51,0,0.0,0.0
BIOMD0000000433_url.xml,False,0,10,10,0,0.0,0.0
BIOMD0000000556_url.xml,False,1,8,8,0,0.0,0.125
BIOMD0000000036_url.xml,False,0,5,5,0,0.0,0.0
BIOMD0000000636_url.xml,True,0,113,113,0,0.0,0.0
BIOMD0000000242_url.xml,False,9,12,12,0,0.0,0.75
BIOMD0000000043_url.xml,True,0,7,7,0,0.0,0.0
BIOMD0000000162_url.xml,True,27,45,45,0,0.0,0.6
BIOMD0000000098_url.xml,False,3,6,6,0,0.0,0.5
BIOMD0000000481_url.xml,True,0,28,28,0,0.0,0.0
BIOMD0000000210_url.xml,True,0,12,12,0,0.0,0.0
BIOMD0000000539_url.xml,False,8,11,11,0,0.0,0.7272727272727273
BIOMD0000000569_url.xml,False,0,62,62,0,0.0,0.0
BIOMD0000000245_url.xml,False,10,20,20,0,0.0,0.5
BIOMD0000000568_url.xml,False,25,69,69,0,0.0,0.36231884057971014
BIOMD0000000091_url.xml,False,1,23,23,0,0.0,0.043478260869565216
BIOMD0000000088_url.xml,False,0,110,110,0,0.0,0.0
BIOMD0000000625_url.xml,False,36,38,38,0,0.0,0.9473684210526315
BIOMD0000000390_url.xml,False,0,6,6,0,0.0,0.0
BIOMD0000000591_url.xml,False,0,9,9,0,0.0,0.0
BIOMD0000000393_url.xml,False,3,36,36,0,0.0,0.08333333333333333
BIOMD0000000411_url.xml,False,0,13,13,0,0.0,0.0
BIOMD0000000323_url.xml,False,3,6,6,0,0.0,0.5
BIOMD0000000168_url.xml,False,9,10,10,0,0.0,0.9
BIOMD0000000443_url.xml,False,5,22,22,0,0.0,0.22727272727272727
BIOMD0000000197_url.xml,False,0,10,10,0,0.0,0.0
BIOMD0000000392_url.xml,False,1,27,27,0,0.0,0.037037037037037035
BIOMD0000000648_url.xml,False,0,64,64,0,0.0,0.0
BIOMD0000000655_url.xml,False,0,63,63,0,0.0,0.0
BIOMD0000000358_url.xml,True,0,8,8,0,0.0,0.0
BIOMD0000000151_url.xml,False,6,72,72,0,0.0,0.08333333333333333
BIOMD0000000221_url.xml,False,0,11,11,0,0.0,0.0
BIOMD0000000076_url.xml,False,0,2,2,0,0.0,0.0
BIOMD0000000084_url.xml,False,0,8,8,0,0.0,0.0
BIOMD0000000573_url.xml,False,4,7,7,0,0.0,0.5714285714285714
BIOMD0000000120_url.xml,True,4,10,10,0,0.0,0.4
BIOMD0000000638_url.xml,False,0,48,48,0,0.0,0.0
BIOMD0000000156_url.xml,False,4,5,5,0,0.0,0.8
BIOMD0000000459_url.xml,False,0,3,3,0,0.0,0.0
BIOMD0000000095_url.xml,False,34,46,46,0,0.0,0.7391304347826086
BIOMD0000000520_url.xml,False,3,7,7,0,0.0,0.42857142857142855
BIOMD0000000476_url.xml,False,31,36,36,0,0.0,0.8611111111111112
BIOMD0000000574_url.xml,True,0,576,576,0,0.0,0.0
BIOMD0000000483_url.xml,False,0,8,8,0,0.0,0.0
BIOMD0000000396_url.xml,False,0,16,16,0,0.0,0.0
BIOMD0000000087_url.xml,False,0,43,43,0,0.0,0.0
BIOMD0000000157_url.xml,False,5,6,6,0,0.0,0.8333333333333334
BIOMD0000000465_url.xml,False,0,12,12,0,0.0,0.0
BIOMD0000000225_url.xml,True,0,3,3,0,0.0,0.0
BIOMD0000000405_url.xml,False,4,8,8,0,0.0,0.5
BIOMD0000000318_url.xml,False,13,17,17,0,0.0,0.7647058823529411
BIOMD0000000146_url.xml,False,0,34,34,0,0.0,0.0
BIOMD0000000320_url.xml,True,7,14,14,0,0.0,0.5
BIOMD0000000603_url.xml,False,34,58,58,0,0.0,0.5862068965517241
BIOMD0000000104_url.xml,False,0,2,2,0,0.0,0.0
BIOMD0000000249_url.xml,False,9,20,20,0,0.0,0.45
BIOMD0000000639_url.xml,True,4,10,10,0,0.0,0.4
BIOMD0000000144_url.xml,False,42,54,54,0,0.0,0.7777777777777778
BIOMD0000000449_url.xml,False,0,34,34,0,0.0,0.0
BIOMD0000000607_url.xml,False,34,58,58,0,0.0,0.5862068965517241
BIOMD0000000002_url.xml,False,0,17,17,0,0.0,0.0
BIOMD0000000218_url.xml,False,0,14,14,0,0.0,0.0
BIOMD0000000366_url.xml,True,0,8,8,0,0.0,0.0
BIOMD0000000097_url.xml,False,34,46,46,0,0.0,0.7391304347826086
BIOMD0000000517_url.xml,False,4,9,9,0,0.0,0.4444444444444444
BIOMD0000000137_url.xml,False,4,20,20,0,0.0,0.2
BIOMD0000000622_url.xml,False,4,17,17,0,0.0,0.23529411764705882
BIOMD0000000637_url.xml,False,0,22,22,0,0.0,0.0
MODEL0403988150_url.xml,True,92,806,806,0,0.0,0.1141439205955335
BIOMD0000000039_url.xml,True,0,7,7,0,0.0,0.0
BIOMD0000000018_url.xml,False,8,47,47,0,0.0,0.1702127659574468
BIOMD0000000219_url.xml,False,0,15,15,0,0.0,0.0
BIOMD0000000046_url.xml,False,0,15,15,0,0.0,0.0
BIOMD0000000122_url.xml,True,0,17,17,0,0.0,0.0
BIOMD0000000167_url.xml,True,0,7,7,0,0.0,0.0
BIOMD0000000267_url.xml,False,0,3,3,0,0.0,0.0
BIOMD0000000519_url.xml,False,3,7,7,0,0.0,0.42857142857142855
BIOMD0000000042_url.xml,False,15,25,25,0,0.0,0.6
BIOMD0000000452_url.xml,True,0,117,117,0,0.0,0.0
BIOMD0000000451_url.xml,False,0,53,53,0,0.0,0.0
BIOMD0000000454_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000383_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000327_url.xml,False,4,11,11,0,0.0,0.36363636363636365
BIOMD0000000077_url.xml,False,2,5,5,0,0.0,0.4
BIOMD0000000623_url.xml,False,0,31,31,0,0.0,0.0
MODEL0403928902_url.xml,True,92,805,805,0,0.0,0.11428571428571428
BIOMD0000000089_url.xml,False,31,36,36,0,0.0,0.8611111111111112
BIOMD0000000107_url.xml,True,6,23,23,0,0.0,0.2608695652173913
MODEL0403954746_url.xml,True,92,805,805,0,0.0,0.11428571428571428
BIOMD0000000415_url.xml,False,0,5,5,0,0.0,0.0
BIOMD0000000031_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000233_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000308_url.xml,False,2,6,6,0,0.0,0.3333333333333333
BIOMD0000000240_url.xml,False,10,14,14,0,0.0,0.7142857142857143
BIOMD0000000015_url.xml,False,5,37,37,0,0.0,0.13513513513513514
BIOMD0000000064_url.xml,False,1,17,17,0,0.0,0.058823529411764705
BIOMD0000000653_url.xml,False,0,62,62,0,0.0,0.0
BIOMD0000000050_url.xml,False,0,16,16,0,0.0,0.0
BIOMD0000000059_url.xml,True,16,18,18,0,0.0,0.8888888888888888
BIOMD0000000190_url.xml,False,2,13,13,0,0.0,0.15384615384615385
BIOMD0000000228_url.xml,False,14,22,22,0,0.0,0.6363636363636364
BIOMD0000000055_url.xml,False,24,32,32,0,0.0,0.75
BIOMD0000000444_url.xml,False,5,22,22,0,0.0,0.22727272727272727
BIOMD0000000567_url.xml,False,0,2,2,0,0.0,0.0
BIOMD0000000565_url.xml,True,39,64,64,0,0.0,0.609375
BIOMD0000000610_url.xml,False,34,58,58,0,0.0,0.5862068965517241
BIOMD0000000350_url.xml,True,27,30,30,0,0.0,0.9
BIOMD0000000023_url.xml,False,0,11,11,0,0.0,0.0
BIOMD0000000008_url.xml,False,9,13,13,0,0.0,0.6923076923076923
BIOMD0000000601_url.xml,True,0,3,3,0,0.0,0.0
BIOMD0000000297_url.xml,False,29,51,51,0,0.0,0.5686274509803921
BIOMD0000000081_url.xml,True,1,15,15,0,0.0,0.06666666666666667
BIOMD0000000174_url.xml,False,4,10,10,0,0.0,0.4
BIOMD0000000646_url.xml,False,10,24,24,0,0.0,0.4166666666666667
BIOMD0000000182_url.xml,True,0,32,32,0,0.0,0.0
BIOMD0000000052_url.xml,True,0,11,11,0,0.0,0.0
BIOMD0000000586_url.xml,False,7,23,23,0,0.0,0.30434782608695654
BIOMD0000000332_url.xml,True,0,69,69,0,0.0,0.0
BIOMD0000000409_url.xml,False,2,31,31,0,0.0,0.06451612903225806
BIOMD0000000024_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000386_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000307_url.xml,False,2,5,5,0,0.0,0.4
BIOMD0000000072_url.xml,False,3,7,7,0,0.0,0.42857142857142855
BIOMD0000000325_url.xml,False,7,10,10,0,0.0,0.7
BIOMD0000000321_url.xml,True,4,6,6,0,0.0,0.6666666666666666
BIOMD0000000495_url.xml,True,3,17,17,0,0.0,0.17647058823529413
BIOMD0000000456_url.xml,False,0,6,6,0,0.0,0.0
BIOMD0000000347_url.xml,True,11,36,36,0,0.0,0.3055555555555556
BIOMD0000000337_url.xml,False,3,5,5,0,0.0,0.6
BIOMD0000000106_url.xml,False,20,32,32,0,0.0,0.625
BIOMD0000000651_url.xml,False,0,16,16,0,0.0,0.0
BIOMD0000000385_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000202_url.xml,True,11,15,15,0,0.0,0.7333333333333333
BIOMD0000000442_url.xml,False,0,12,12,0,0.0,0.0
BIOMD0000000292_url.xml,False,0,4,4,0,0.0,0.0
BIOMD0000000191_url.xml,False,3,5,5,0,0.0,0.6
BIOMD0000000126_url.xml,False,0,11,11,0,0.0,0.0
BIOMD0000000143_url.xml,True,3,20,20,0,0.0,0.15
BIOMD0000000035_url.xml,False,0,16,16,0,0.0,0.0
BIOMD0000000462_url.xml,False,0,8,8,0,0.0,0.0
BIOMD0000000352_url.xml,False,8,12,12,0,0.0,0.6666666666666666
BIOMD0000000482_url.xml,False,4,29,29,0,0.0,0.13793103448275862
BIOMD0000000640_url.xml,True,0,48,48,0,0.0,0.0
BIOMD0000000559_url.xml,False,0,136,136,0,0.0,0.0
BIOMD0000000606_url.xml,False,34,54,54,0,0.0,0.6296296296296297
BIOMD0000000322_url.xml,False,4,9,9,0,0.0,0.4444444444444444
BIOMD0000000005_url.xml,False,0,9,9,0,0.0,0.0
BIOMD0000000584_url.xml,True,12,14,14,0,0.0,0.8571428571428571
BIOMD0000000434_url.xml,False,0,35,35,0,0.0,0.0
BIOMD0000000227_url.xml,False,0,57,57,0,0.0,0.0
BIOMD0000000184_url.xml,False,4,7,7,0,0.0,0.5714285714285714
BIOMD0000000246_url.xml,True,28,41,41,0,0.0,0.6829268292682927
BIOMD0000000034_url.xml,False,17,22,22,0,0.0,0.7727272727272727
BIOMD0000000505_url.xml,False,4,59,59,0,0.0,0.06779661016949153
BIOMD0000000529_url.xml,True,0,12,12,0,0.0,0.0
BIOMD0000000512_url.xml,True,45,75,75,0,0.0,0.6
BIOMD0000000440_url.xml,False,0,10,10,0,0.0,0.0
BIOMD0000000268_url.xml,True,14,61,61,0,0.0,0.22950819672131148
BIOMD0000000273_url.xml,False,37,38,38,0,0.0,0.9736842105263158
BIOMD0000000635_url.xml,True,0,113,113,0,0.0,0.0
BIOMD0000000608_url.xml,False,44,140,140,0,0.0,0.3142857142857143
BIOMD0000000458_url.xml,False,0,3,3,0,0.0,0.0
BIOMD0000000269_url.xml,True,13,22,22,0,0.0,0.5909090909090909
BIOMD0000000477_url.xml,True,0,49,49,0,0.0,0.0
BIOMD0000000057_url.xml,False,0,5,5,0,0.0,0.0
BIOMD0000000108_url.xml,False,10,17,17,0,0.0,0.5882352941176471
BIOMD0000000109_url.xml,False,12,138,138,0,0.0,0.08695652173913043
BIOMD0000000209_url.xml,True,0,12,12,0,0.0,0.0
BIOMD0000000333_url.xml,True,0,45,45,0,0.0,0.0
BIOMD0000000070_url.xml,False,0,38,38,0,0.0,0.0
